Mentor-Utility-DA, Mentor-Utility-Random
85.00833333333328, 82.99999999999997
85.46666666666661, 83.7916666666666
87.14583333333329, 83.62499999999996
87.96249999999996, 84.84583333333329
85.82916666666665, 83.8666666666666
87.71666666666663, 84.47083333333327
85.4958333333333, 82.47916666666663
83.5833333333333, 81.48749999999997
85.62499999999997, 83.39166666666662
85.9875, 83.55416666666663
